"Страница входа, ур. 1","Страница входа, ур. 2","Страница входа, ур. 3","Страница входа, ур. 4","Страница входа","Источник трафика (детально)","Поисковая фраза","Визиты","Посетители","Отказы","Глубина просмотра","Время на сайте","Достижения избранных целей","Доход по избранным целям, RUB","Конверсия посетителей по избранным целям"
"https://tempus.ru/","https://tempus.ru/catalog/","https://tempus.ru/catalog/watches/","https://tempus.ru/catalog/watches/casio/","https://tempus.ru/catalog/watches/casio/g_shock/filter/case-is-stal/apply/","Яндекс","Не определено","930","930","0.004301075268817204","2.4301075268817205","00:01:58","0","0.0","0.0"
"https://tempus.ru/","https://tempus.ru/?etext=&ybaip=1","Не определено","Не определено","https://tempus.ru/?etext=&ybaip=1","Яндекс: Директ","Не определено","923","891","0.11592632719393282","5.504875406283857","00:04:03","7","79554.0","0.006734006734006734"
"https://tempus.ru/","https://tempus.ru/catalog/","https://tempus.ru/catalog/watches/","https://tempus.ru/catalog/watches/f/","https://tempus.ru/catalog/watches/f/muzhskie/kvartsevye/","Дзен","Не определено","865","865","0.003468208092485549","2.8589595375722543","00:02:58","0","0.0","0.0"
"https://tempus.ru/","https://tempus.ru/catalog/","https://tempus.ru/catalog/watches/","https://tempus.ru/catalog/watches/f/","https://tempus.ru/catalog/watches/f/muzhskie/kvartsevye/","mail.ru","Не определено","850","850","0.004705882352941176","2.876470588235294","00:03:04","0","0.0","0.0"
"https://tempus.ru/","https://tempus.ru/catalog/","https://tempus.ru/catalog/watches/","https://tempus.ru/catalog/watches/seiko/","https://tempus.ru/catalog/watches/seiko/","Google","Не определено","813","700","0.10947109471094711","5.020910209102091","00:03:56","2","215650.0","0.002857142857142857"
"https://tempus.ru/","https://tempus.ru/order/","Не определено","Не определено","https://tempus.ru/order/","Google","Не определено","810","368","0.18888888888888888","5.064197530864197","00:06:51","90","1380113.0","0.23097826086956524"
"https://tempus.ru/","https://tempus.ru/catalog/","https://tempus.ru/catalog/watches/","https://tempus.ru/catalog/watches/muzhskie/","https://tempus.ru/catalog/watches/muzhskie/udaroprochnost/wr30m/","Google","Не определено","807","807","0.012391573729863693","2.774473358116481","00:02:50","0","0.0","0.0"
"https://tempus.ru/","https://tempus.ru/catalog/","https://tempus.ru/catalog/watches/","https://tempus.ru/catalog/watches/orient/","https://tempus.ru/catalog/watches/orient/muzhskie/","Google","Не определено","797","797","0.0012547051442910915","2.823086574654956","00:02:47","0","0.0","0.0"
"https://tempus.ru/","https://tempus.ru/catalog/","https://tempus.ru/catalog/watches/","https://tempus.ru/catalog/watches/casio/","https://tempus.ru/catalog/watches/casio/g_shock/filter/case-is-stal/apply/","Google","Не определено","773","773","0.0038809831824062097","2.811125485122898","00:02:48","0","0.0","0.0"
"https://tempus.ru/","https://tempus.ru/catalog/","https://tempus.ru/catalog/watches/","https://tempus.ru/catalog/watches/muzhskie/","https://tempus.ru/catalog/watches/muzhskie/wr30m/tsifrovoy/","Google","Не определено","767","767","0.002607561929595828","2.7848761408083442","00:02:41","0","0.0","0.0"
"https://tempus.ru/","https://tempus.ru/catalog/","https://tempus.ru/catalog/watches/","https://tempus.ru/catalog/watches/casio/","https://tempus.ru/catalog/watches/casio/filter/color-is-zheltoe-zoloto/apply/","Google","Не определено","742","742","0.004043126684636119","2.793800539083558","00:02:48","0","0.0","0.0"
"https://tempus.ru/","https://tempus.ru/catalog/","https://tempus.ru/catalog/watches/","https://tempus.ru/catalog/watches/muzhskie/","https://tempus.ru/catalog/watches/muzhskie/kvartsevye/","Google","Не определено","705","705","0.0014184397163120568","2.828368794326241","00:02:45","0","0.0","0.0"
"https://tempus.ru/","https://tempus.ru/order/","Не определено","Не определено","https://tempus.ru/order/","Не определено","Не определено","669","347","0.33931240657698053","3.524663677130045","00:04:54","66","1158501.0","0.18155619596541786"
"https://tempus.ru/","https://tempus.ru/catalog/","https://tempus.ru/catalog/watches/","https://tempus.ru/catalog/watches/zhenskie/","https://tempus.ru/catalog/watches/zhenskie/tissot/","Google","Не определено","668","667","0.005988023952095809","2.8637724550898205","00:02:58","0","0.0","0.0"
"https://tempus.ru/","https://tempus.ru/catalog/","https://tempus.ru/catalog/watches/","https://tempus.ru/catalog/watches/Citizen/","https://tempus.ru/catalog/watches/Citizen/quartz/citizen_an3690_56b/?ybaip=1","Яндекс: Директ","Не определено","637","420","0.31711145996860285","1.9497645211930925","00:02:30","1","13872.0","0.002380952380952381"
"https://tempus.ru/","https://tempus.ru/catalog/","https://tempus.ru/catalog/watches/","https://tempus.ru/catalog/watches/zhenskie/","https://tempus.ru/catalog/watches/zhenskie/tissot/","Дзен","Не определено","613","613","0.0032626427406199023","2.8890701468189235","00:03:02","0","0.0","0.0"
"https://tempus.ru/","https://tempus.ru/catalog/","https://tempus.ru/catalog/watches/","https://tempus.ru/catalog/watches/casio/","https://tempus.ru/catalog/watches/casio/","Яндекс","Не определено","612","599","0.1323529411764706","4.38562091503268","00:03:42","6","122947.0","0.01001669449081803"
"https://tempus.ru/","https://tempus.ru/catalog/","https://tempus.ru/catalog/watches/","https://tempus.ru/catalog/watches/casio/","https://tempus.ru/catalog/watches/casio/filter/color-is-zheltoe-zoloto/apply/","mail.ru","Не определено","611","611","0.0032733224222585926","2.7937806873977085","00:02:48","0","0.0","0.0"
"https://tempus.ru/","https://tempus.ru/catalog/","https://tempus.ru/catalog/watches/","https://tempus.ru/catalog/watches/muzhskie/","https://tempus.ru/catalog/watches/muzhskie/wr30m/tsifrovoy/","mail.ru","Не определено","611","611","0.0016366612111292963","2.816693944353519","00:02:43","0","0.0","0.0"
"https://tempus.ru/","https://tempus.ru/catalog/","https://tempus.ru/catalog/watches/","https://tempus.ru/catalog/watches/orient/","https://tempus.ru/catalog/watches/orient/muzhskie/","mail.ru","Не определено","611","611","0.0016366612111292963","2.8101472995090018","00:02:43","0","0.0","0.0"
"https://tempus.ru/","https://tempus.ru/catalog/","https://tempus.ru/catalog/watches/","https://tempus.ru/catalog/watches/casio/","https://tempus.ru/catalog/watches/casio/g_shock/","Google","Не определено","604","465","0.09768211920529801","7.937086092715232","00:06:25","9","151653.0","0.01935483870967742"
"https://tempus.ru/","https://tempus.ru/catalog/","https://tempus.ru/catalog/watches/","https://tempus.ru/catalog/watches/muzhskie/","https://tempus.ru/catalog/watches/muzhskie/udaroprochnost/wr30m/","Дзен","Не определено","601","601","0.0033277870216306153","2.7853577371048255","00:02:46","0","0.0","0.0"
"https://tempus.ru/","https://tempus.ru/catalog/","https://tempus.ru/catalog/watches/","https://tempus.ru/catalog/watches/orient/","https://tempus.ru/catalog/watches/orient/muzhskie/","Дзен","Не определено","601","601","0.004991680532445923","2.777038269550749","00:02:53","0","0.0","0.0"
"https://tempus.ru/","https://tempus.ru/catalog/","https://tempus.ru/catalog/watches/","https://tempus.ru/catalog/watches/casio/","https://tempus.ru/catalog/watches/casio/filter/color-is-zheltoe-zoloto/apply/","Дзен","Не определено","595","595","0.0016806722689075631","2.7865546218487394","00:02:47","0","0.0","0.0"
"https://tempus.ru/","https://tempus.ru/catalog/","https://tempus.ru/catalog/watches/","https://tempus.ru/catalog/watches/muzhskie/","https://tempus.ru/catalog/watches/muzhskie/kvartsevye/","mail.ru","Не определено","594","594","0.0016835016835016834","2.8333333333333335","00:02:49","0","0.0","0.0"
"https://tempus.ru/","https://tempus.ru/catalog/","https://tempus.ru/catalog/watches/","https://tempus.ru/catalog/watches/muzhskie/","https://tempus.ru/catalog/watches/muzhskie/","mail.ru","Не определено","584","584","0.00684931506849315","2.7739726027397262","00:02:39","0","0.0","0.0"
"https://tempus.ru/","https://tempus.ru/catalog/","https://tempus.ru/catalog/watches/","https://tempus.ru/catalog/watches/muzhskie/","https://tempus.ru/catalog/watches/muzhskie/udaroprochnost/wr30m/","mail.ru","Не определено","583","583","0.008576329331046312","2.876500857632933","00:02:51","0","0.0","0.0"
"https://tempus.ru/","https://tempus.ru/catalog/","https://tempus.ru/catalog/watches/","https://tempus.ru/catalog/watches/muzhskie/","https://tempus.ru/catalog/watches/muzhskie/kvartsevye/","Дзен","Не определено","573","573","0.0017452006980802793","2.8150087260034904","00:02:41","0","0.0","0.0"
"https://tempus.ru/","https://tempus.ru/catalog/","https://tempus.ru/catalog/favorite/","Не определено","https://tempus.ru/catalog/favorite/","Не определено","Не определено","558","200","0.3691756272401434","3.492831541218638","00:03:33","9","129158.0","0.035"
"https://tempus.ru/","https://tempus.ru/catalog/","https://tempus.ru/catalog/watches/","https://tempus.ru/catalog/watches/muzhskie/","https://tempus.ru/catalog/watches/muzhskie/","Дзен","Не определено","555","555","0.009009009009009009","2.848648648648649","00:02:49","0","0.0","0.0"
"https://tempus.ru/","https://tempus.ru/catalog/","https://tempus.ru/catalog/watches/","https://tempus.ru/catalog/watches/muzhskie/","https://tempus.ru/catalog/watches/muzhskie/wr30m/tsifrovoy/","Дзен","Не определено","547","547","0.005484460694698354","2.8062157221206583","00:02:50","0","0.0","0.0"
"https://tempus.ru/","https://tempus.ru/catalog/","https://tempus.ru/catalog/watches/","https://tempus.ru/catalog/watches/casio/","https://tempus.ru/catalog/watches/casio/g_shock/filter/case-is-stal/apply/","mail.ru","Не определено","541","541","0.0018484288354898336","2.77449168207024","00:02:49","0","0.0","0.0"
"https://tempus.ru/","https://tempus.ru/catalog/","https://tempus.ru/catalog/watches/","https://tempus.ru/catalog/watches/casio/","https://tempus.ru/catalog/watches/casio/g_shock/filter/case-is-stal/apply/","Дзен","Не определено","528","528","0.001893939393939394","2.8181818181818183","00:02:43","0","0.0","0.0"
"https://tempus.ru/","https://tempus.ru/catalog/","https://tempus.ru/catalog/watches/","https://tempus.ru/catalog/watches/casio/","https://tempus.ru/catalog/watches/casio/g_shock/solnechnaya_batareya/?ybaip=1","Яндекс: Директ","Не определено","528","301","0.16856060606060605","2.765151515151515","00:02:56","0","0.0","0.0"
"https://tempus.ru/","https://tempus.ru/catalog/","https://tempus.ru/catalog/watches/","https://tempus.ru/catalog/watches/seiko/","https://tempus.ru/catalog/watches/seiko/seiko_5/","Google","Не определено","525","427","0.14857142857142858","5.217142857142857","00:04:38","2","30681.0","0.00468384074941452"
"https://tempus.ru/","https://tempus.ru/catalog/","https://tempus.ru/catalog/watches/","https://tempus.ru/catalog/watches/zhenskie/","https://tempus.ru/catalog/watches/zhenskie/tissot/","mail.ru","Не определено","521","521","0.005758157389635317","2.838771593090211","00:02:37","0","0.0","0.0"
"https://tempus.ru/","https://tempus.ru/catalog/","https://tempus.ru/catalog/favorite/","Не определено","https://tempus.ru/catalog/favorite/","Яндекс: Директ","Не определено","520","157","0.13846153846153847","6.165384615384616","00:05:37","8","149440.0","0.03821656050955414"
"https://tempus.ru/","https://tempus.ru/catalog/","https://tempus.ru/catalog/watches/","https://tempus.ru/catalog/watches/casio/","https://tempus.ru/catalog/watches/casio/casio_collections/casio_mtp_v001d_1b/?ybaip=1","Яндекс: Директ","Не определено","514","406","0.2237354085603113","1.5291828793774318","00:01:05","1","2240.0","0.0024630541871921183"
"https://tempus.ru/","https://tempus.ru/catalog/","https://tempus.ru/catalog/watches/","https://tempus.ru/catalog/watches/casio/","https://tempus.ru/catalog/watches/casio/edifice/casio_efv_c100d_1b/?ybaip=1","Яндекс: Директ","Не определено","497","335","0.21730382293762576","1.5875251509054327","00:01:26","0","0.0","0.0"
"https://tempus.ru/","https://tempus.ru/catalog/","https://tempus.ru/catalog/watches/","https://tempus.ru/catalog/watches/casio/","https://tempus.ru/catalog/watches/casio/protrek/","Яндекс","Не определено","480","478","0.00625","1.9791666666666667","00:01:45","0","0.0","0.0"
"https://tempus.ru/","https://tempus.ru/catalog/","https://tempus.ru/catalog/watches/","https://tempus.ru/catalog/watches/orient/","https://tempus.ru/catalog/watches/orient/automatic/orient_ra_aa0b03l/?ybaip=1","Яндекс: Директ","Не определено","477","343","0.2222222222222222","1.6331236897274632","00:01:02","0","0.0","0.0"
"https://tempus.ru/","https://tempus.ru/catalog/","https://tempus.ru/catalog/watches/","https://tempus.ru/catalog/watches/casio/","https://tempus.ru/catalog/watches/casio/vintage/","Яндекс","Не определено","476","476","0.0063025210084033615","1.9411764705882353","00:01:26","0","0.0","0.0"
"https://tempus.ru/","https://tempus.ru/catalog/","https://tempus.ru/catalog/watches/","https://tempus.ru/catalog/watches/vostok/","https://tempus.ru/catalog/watches/vostok/komandirskie/muzhskie/?ybaip=1","Яндекс: Директ","Не определено","468","359","0.1175213675213675","3.2628205128205128","00:02:56","0","0.0","0.0"
"https://tempus.ru/","https://tempus.ru/catalog/","https://tempus.ru/catalog/watches/","https://tempus.ru/catalog/watches/vostok/","https://tempus.ru/catalog/watches/vostok/komandirskie/?ybaip=1","Яндекс: Директ","Не определено","464","316","0.12931034482758622","3.8125","00:03:14","0","0.0","0.0"
"https://tempus.ru/","https://tempus.ru/catalog/","https://tempus.ru/catalog/favorite/","Не определено","https://tempus.ru/catalog/favorite/","Google","Не определено","447","97","0.1185682326621924","5.297539149888143","00:08:08","2","60730.0","0.010309278350515462"
"https://tempus.ru/","https://tempus.ru/catalog/","https://tempus.ru/catalog/watches/","https://tempus.ru/catalog/watches/muzhskie/","https://tempus.ru/catalog/watches/muzhskie/","Яндекс: Директ","Не определено","427","251","0.17096018735362997","4.838407494145199","00:05:03","0","0.0","0.0"
"https://tempus.ru/","https://tempus.ru/catalog/","https://tempus.ru/catalog/watches/","https://tempus.ru/catalog/watches/filter/","https://tempus.ru/catalog/watches/filter/brand-is-seiko/apply/?ybaip=1","Яндекс: Директ","Не определено","411","325","0.17274939172749393","4.18734793187348","00:03:14","0","0.0","0.0"
"https://tempus.ru/","https://tempus.ru/catalog/","https://tempus.ru/catalog/watches/","https://tempus.ru/catalog/watches/seiko/","https://tempus.ru/catalog/watches/seiko/","Яндекс","Не определено","396","342","0.1590909090909091","3.7373737373737375","00:03:06","0","0.0","0.0"
